Link
https://garamantas.lv/lv/collection/1115688/Karla-Valguma-dienasgramatas
https://garamantas.lv/lv/collection/1115691/Ilzes-Spergas-skolas-dienasgramatas
https://garamantas.lv/lv/collection/1115696/Edgara-Reinsona-dienasgramata
https://garamantas.lv/lv/collection/1116161/Rutas-Luses-atminas
https://garamantas.lv/lv/collection/1117599/Irmas-Viksninas-dienasgramata
https://garamantas.lv/lv/collection/1117599/nezinamas-rigas-skolnieces-dienasgramata
https://garamantas.lv/lv/collection/1117608/Dainas-Rozenblates-Atminu-zimejumi
https://garamantas.lv/lv/collection/1119253/Adama-Purmala-dzivesstasts
https://garamantas.lv/lv/collection/1119254/Emila-Pudela-dienasgramatas
https://garamantas.lv/lv/collection/1119255/Nezinama-cilveka-dzivesstasts-Sakts-1944-g-augusta
https://garamantas.lv/lv/collection/1120355/Jana-Pavasara-dzivesstasts
https://garamantas.lv/lv/collection/1122602/Alidas-Arinas-dienasgramata
https://garamantas.lv/lv/collection/1122757/Kaspara-Tobja-dienasgramata
https://garamantas.lv/lv/collection/1132186/Maras-Graustinas-atminas
https://garamantas.lv/lv/collection/1133883/Augusta-Heinrihsona-dzivesstasts
https://garamantas.lv/lv/collection/1134078/Erikas-Jurcas-dienasgramata
https://garamantas.lv/lv/collection/1135449/Petera-Treimana-atminas
https://garamantas.lv/lv/collection/1135456/Dzintara-Lazera-atminas
https://garamantas.lv/lv/collection/1135459/Paula-Alksna-pieraksti-un-darba-zurnali
https://garamantas.lv/lv/collection/1135846/Nezinama-viriesa-dienasgramata-ar-nosaukumu-Daba
https://garamantas.lv/lv/collection/1135955/Astridas-Tobes-celojumu-dienasgramatas
https://garamantas.lv/lv/collection/1143205/Rutas-Smites-dienasgramata
https://garamantas.lv/lv/collection/1146801/Ulda-Kirsa-dzive-laukos-Tvitera-dienasgramata
https://garamantas.lv/lv/collection/1146882/Otto-Viksnas-atminas
https://garamantas.lv/lv/collection/1153249/Elizas-slepena-dienasgramata
https://garamantas.lv/lv/collection/1163638/Viktora-dienasgramata
https://garamantas.lv/lv/collection/1165277/Astras-Slezes-dienasgramata
https://garamantas.lv/lv/collection/1165988/Alvila-Kalniesa-Klebaha-dienasgramatas
https://garamantas.lv/lv/collection/1166033/Lizetes-Strautnieces-dienasgramata
https://garamantas.lv/lv/collection/1166034/Baibas-Ziles-dienasgramatas
https://garamantas.lv/lv/collection/1166035/Ainas-Rizgas-dzivesstasts
https://garamantas.lv/lv/collection/1169773/Alfreda-Baltbarza-dienasgramatas
https://garamantas.lv/lv/collection/1172699/Jana-Valtera-Cokas-atminas
https://garamantas.lv/lv/collection/1172883/Jana-Golvera-atminas
https://garamantas.lv/lv/collection/1173264/Gaidas-Mellupes-dienasgramatas-un-dzeja
https://garamantas.lv/lv/collection/1174715/Paulines-Argales-dienasgramata
https://garamantas.lv/lv/collection/1174752/Petera-Lucana-atminas
https://garamantas.lv/lv/collection/1176873/Vilmas-Heinrihsones-dienasgramata-un-atminas
https://garamantas.lv/lv/collection/1179135/Cezara-Aleksa-atminas
https://garamantas.lv/lv/collection/1179257/Jana-Auzenbaha-atminas
https://garamantas.lv/lv/collection/1179344/Lijas-Blumas-dienasgramata
https://garamantas.lv/lv/collection/1181543/Arvida-Feliksa-Latsona-dienasgramatas
https://garamantas.lv/lv/collection/1185814/Aleksandras-Eihes-dzivesstasts
https://garamantas.lv/lv/collection/1185819/Elinas-piedzivojumi-Samara
https://garamantas.lv/lv/collection/1185897/Erika-skolas-laika-dienasgramatas-1970-gados
https://garamantas.lv/lv/collection/1186759/Mirgas-Ivetas-Kulikovskas-dienasgramata
https://garamantas.lv/lv/collection/1186829/Veltas-Vitolas-atminas
https://garamantas.lv/lv/collection/1187224/Jura-Zarina-dienasgramatas
https://garamantas.lv/lv/collection/1187225/Aleksandra-Kudina-atminas
https://garamantas.lv/lv/collection/1190402/Jekaba-Millera-atminas
https://garamantas.lv/lv/collection/1190647/Ulda-Pudela-atminas
https://garamantas.lv/lv/collection/1192809/Karla-Kreicmana-atminas
https://garamantas.lv/lv/collection/1197004/Reisa-piezimes
https://garamantas.lv/lv/collection/1197727/Kaspara-Irbes-dienasgramatas
https://garamantas.lv/lv/collection/1198781/Nezinama-viriesa-dienasgramata-no-1941-lidz-1942-gadam
https://garamantas.lv/lv/collection/1203198/Ziedones-Sermuksas-atminu-miniaturas
https://garamantas.lv/lv/collection/1203200/Lilijas-Auzenbahas-atminas
https://garamantas.lv/lv/collection/1205071/Vinetas-Beltinas-atminas
https://garamantas.lv/lv/collection/1205557/Georga-Dimzes-atminas
https://garamantas.lv/lv/collection/1205720/Karla-Svensona-pieraksti
https://garamantas.lv/lv/collection/1206947/Margaretas-Grosvaldes-dienasgramata
https://garamantas.lv/lv/collection/1206968/Emilijas-Vecvagares-dienasgramata
https://garamantas.lv/lv/collection/1207749/Valmieras-komercskolas-skolniecu-dienasgramata
https://garamantas.lv/lv/collection/1207861/Betijas-Gravas-dienasgramatas
https://garamantas.lv/lv/collection/1209370/Martina-Engizera-dienasgramatas-un-vestules
https://garamantas.lv/lv/collection/1209459/Gunara-Viluma-dienasgramata
https://garamantas.lv/lv/collection/1209573/Balozu-gimenes-dienasgramata
